0.8294125,0.4990475
0.8292363,0.4989881
0.8290489,0.4989243
0.8288518,0.4988562
0.8286505,0.4987861
0.8284448,0.4987134
0.828235,0.4986384
0.8280211,0.4985609
0.8278031,0.4984807
0.8275807,0.4983978
0.8273543,0.4983122
0.8271236,0.4982238
0.8268889,0.4981328
0.8266498,0.4980389
0.8264066,0.4979425
0.8261592,0.4978435
0.8259077,0.497742
0.8256518,0.4976381
0.8253918,0.497532
0.8251277,0.4974238
0.8248606,0.4973141
0.8245902,0.497203
0.8243187,0.4970913
0.8240461,0.4969793
0.8237723,0.4968671
0.8234974,0.4967547
0.8232211,0.4966424
0.8229438,0.4965302
0.8226653,0.4964182
0.8223856,0.4963066
0.8221047,0.4961953
0.8218226,0.4960843
0.8215395,0.4959739
0.8212551,0.4958639
0.8209695,0.4957543
0.8206828,0.4956451
0.8203948,0.523523
0.8199219,0.5233259
0.8194492,0.5231294
0.8189768,0.5229337
0.8185049,0.5227385
0.8180333,0.5225438
0.8175622,0.5223495
0.8170913,0.5221553
0.8166208,0.5219612
0.8161507,0.5217671
0.8156809,0.5215728
0.8152115,0.5213783
0.8147424,0.5211834
0.8142736,0.5209881
0.8138053,0.5207924
0.8133371,0.520596
0.8128695,0.5203993
0.8124022,0.5202019
0.8119353,0.5200042
0.8114687,0.5198058
0.8110025,0.5196071
0.8105367,0.519408
0.8100712,0.5192086
0.809606,0.5190089
0.8091414,0.5188091
0.808677,0.5186092
0.8082129,0.5184094
0.8077493,0.5182097
0.807286,0.5180102
0.8068231,0.517811
0.8063604,0.5176122
0.8058982,0.5174138
0.8054364,0.517216
0.804975,0.5170187
0.8045139,0.516822
0.8040532,0.5166259
0.8035929,0.5164305
0.8031328,0.5162356
0.8026732,0.5160415
0.8022138,0.5158479
0.8017548,0.5156549
0.8012964,0.5154625
0.800838,0.5152704
0.8003801,0.5150788
0.7999226,0.5149193
0.7994654,0.5149151
0.7990084,0.5149111
0.7985517,0.514907
0.7980954,0.5149029
0.7976393,0.5148988
0.7971835,0.5148945
0.7967278,0.51489
0.7962725,0.5148852
0.7958176,0.5148803
0.7953628,0.514875
0.7949082,0.5148694
0.7944539,0.5148635
0.794,0.5148572
0.7935462,0.5148507
0.7930927,0.5148439
0.7926396,0.5148367
0.7921865,0.5148293
0.7917339,0.5148217
0.7912814,0.5148139
0.7908292,0.514806
0.7903773,0.514798
0.7899256,0.5147899
0.7894742,0.5147818
0.789023,0.5147738
0.7885721,0.5147659
0.7881215,0.5147581
0.787671,0.5147504
0.7872208,0.514743
0.7867709,0.5147357
0.7863212,0.5147287
0.7858717,0.514722
0.7854226,0.5147155
0.7849737,0.5147092
0.7845249,0.5147033
0.7840765,0.5146976
0.7836283,0.5146921
0.7831804,0.5146868
0.7827325,0.5146817
0.7822851,0.5146767
0.7818378,0.514672
